name,dataset,split
patch_133_7_by_13_LC08_L1TP_030038_20161218_20170218_01_T1,95cloud,train
patch_133_7_by_13_LC08_L1TP_030041_20161218_20170218_01_T1,95cloud,train
patch_133_7_by_13_LC08_L1TP_032031_20160420_20170223_01_T1,95cloud,train
patch_133_7_by_13_LC08_L1TP_034047_20160520_20170324_01_T1,95cloud,train
patch_133_7_by_13_LC08_L1TP_035034_20160120_20170224_01_T1,95cloud,train
patch_133_7_by_13_LC08_L1TP_036035_20161228_20170218_01_T1,95cloud,train
patch_133_7_by_13_LC08_L1TP_039033_20170814_20170825_01_T1,95cloud,train
patch_133_7_by_13_LC08_L1TP_039034_20160320_20170224_01_T1,95cloud,train
patch_133_7_by_13_LC08_L1TP_039036_20160320_20170224_01_T1,95cloud,train
patch_133_7_by_13_LC08_L1TP_044030_20160220_20170224_01_T1,95cloud,train
patch_133_7_by_19_LC08_L1TP_018247_20160520_20170223_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_011247_20160620_20170323_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_012046_20170801_20170811_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_019033_20161221_20170218_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_021034_20170731_20170811_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_025035_20161215_20170218_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_026031_20161222_20170218_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_026033_20161222_20170218_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_028040_20170801_20170811_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_029040_20160720_20170222_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_030033_20170815_20170825_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_030034_20170815_20170825_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_032029_20160420_20170223_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_033022_20161020_20170219_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_033026_20161020_20170219_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_033036_20170804_20170812_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_034031_20160520_20170223_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_034034_20160520_20170223_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_035031_20160120_20170224_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_039031_20170814_20170825_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_044027_20160220_20170224_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_044028_20160220_20170224_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_045019_20160720_20170221_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_045020_20160720_20170221_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_045026_20160720_20170221_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_047023_20160920_20170221_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_048027_20160420_20170223_01_T1,95cloud,train
patch_133_7_by_7_LC08_L1TP_049024_20161020_20170319_01_T1,95cloud,train
patch_134_6_by_14_LC08_L1TP_011002_20160620_20170323_01_T1,95cloud,train
patch_134_6_by_14_LC08_L1TP_013002_20160720_20170323_01_T1,95cloud,train
patch_134_6_by_14_LC08_L1TP_022006_20160820_20170322_01_T1,95cloud,train
patch_134_6_by_14_LC08_L1TP_061009_20160720_20170223_01_T1,95cloud,train
patch_134_6_by_19_LC08_L1TP_028001_20160611_20170324_01_T1,95cloud,train
patch_134_6_by_19_LC08_L1TP_028010_20160611_20170324_01_T1,95cloud,train
patch_134_6_by_19_LC08_L1TP_031001_20160920_20170321_01_T1,95cloud,train
patch_134_6_by_19_LC08_L1TP_044010_20160220_20170224_01_T1,95cloud,train
patch_134_6_by_19_LC08_L1TP_055012_20160421_20170223_01_T1,95cloud,train
patch_134_6_by_19_LC08_L1TP_055014_20160320_20170224_01_T1,95cloud,train
patch_134_6_by_19_LC08_L1TP_059014_20160620_20170221_01_T1,95cloud,train
patch_134_6_by_19_LC08_L1TP_066011_20160520_20170223_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_002053_20160520_20170324_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_002054_20160520_20170324_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_007054_20170729_20170811_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_016035_20161216_20170218_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_026048_20170803_20170812_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_027037_20161229_20170218_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_027046_20161229_20170218_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_028036_20161220_20170218_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_030038_20161218_20170218_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_030041_20161218_20170218_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_032031_20160420_20170223_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_034047_20160520_20170324_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_035034_20160120_20170224_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_036035_20161228_20170218_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_039033_20170814_20170825_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_039034_20160320_20170224_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_039036_20160320_20170224_01_T1,95cloud,train
patch_134_7_by_14_LC08_L1TP_044030_20160220_20170224_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_006248_20160820_20170322_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_044017_20160220_20170224_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_047011_20160920_20170221_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_047017_20160920_20170221_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_047019_20160920_20170221_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_048016_20160420_20170223_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_048019_20160420_20170223_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_050021_20160520_20170324_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_054019_20160820_20170221_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_061017_20160720_20170223_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_063016_20160920_20170221_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_064014_20160420_20170223_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_064017_20160420_20170223_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_064018_20160420_20170223_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_065017_20161020_20170219_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_066012_20160520_20170223_01_T1,95cloud,train
patch_134_7_by_2_LC08_L1TP_066017_20160520_20170223_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_011247_20160620_20170323_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_012046_20170801_20170811_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_019033_20161221_20170218_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_021034_20170731_20170811_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_025035_20161215_20170218_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_026031_20161222_20170218_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_026033_20161222_20170218_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_028040_20170801_20170811_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_029040_20160720_20170222_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_030033_20170815_20170825_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_030034_20170815_20170825_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_032029_20160420_20170223_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_033022_20161020_20170219_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_033026_20161020_20170219_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_033036_20170804_20170812_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_034031_20160520_20170223_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_034034_20160520_20170223_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_035031_20160120_20170224_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_039031_20170814_20170825_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_044027_20160220_20170224_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_044028_20160220_20170224_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_045019_20160720_20170221_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_045020_20160720_20170221_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_045026_20160720_20170221_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_047023_20160920_20170221_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_048027_20160420_20170223_01_T1,95cloud,train
patch_134_7_by_8_LC08_L1TP_049024_20161020_20170319_01_T1,95cloud,train
patch_134_8_by_1_LC08_L1TP_018247_20160520_20170223_01_T1,95cloud,train
patch_135_6_by_15_LC08_L1TP_011002_20160620_20170323_01_T1,95cloud,train
patch_135_6_by_15_LC08_L1TP_013002_20160720_20170323_01_T1,95cloud,train
patch_135_6_by_15_LC08_L1TP_022006_20160820_20170322_01_T1,95cloud,train
patch_135_6_by_15_LC08_L1TP_061009_20160720_20170223_01_T1,95cloud,train
patch_135_6_by_20_LC08_L1TP_028001_20160611_20170324_01_T1,95cloud,train
patch_135_6_by_20_LC08_L1TP_028010_20160611_20170324_01_T1,95cloud,train
patch_135_6_by_20_LC08_L1TP_031001_20160920_20170321_01_T1,95cloud,train
patch_135_6_by_20_LC08_L1TP_044010_20160220_20170224_01_T1,95cloud,train
patch_135_6_by_20_LC08_L1TP_055012_20160421_20170223_01_T1,95cloud,train
patch_135_6_by_20_LC08_L1TP_055014_20160320_20170224_01_T1,95cloud,train
patch_135_6_by_20_LC08_L1TP_059014_20160620_20170221_01_T1,95cloud,train
patch_135_6_by_20_LC08_L1TP_066011_20160520_20170223_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_002054_20160520_20170324_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_007054_20170729_20170811_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_016035_20161216_20170218_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_026048_20170803_20170812_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_027037_20161229_20170218_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_027046_20161229_20170218_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_028036_20161220_20170218_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_030038_20161218_20170218_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_030041_20161218_20170218_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_032031_20160420_20170223_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_034047_20160520_20170324_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_035034_20160120_20170224_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_036035_20161228_20170218_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_039033_20170814_20170825_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_039034_20160320_20170224_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_039036_20160320_20170224_01_T1,95cloud,train
patch_135_7_by_15_LC08_L1TP_044030_20160220_20170224_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_006248_20160820_20170322_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_044017_20160220_20170224_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_047011_20160920_20170221_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_047017_20160920_20170221_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_047019_20160920_20170221_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_048016_20160420_20170223_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_048019_20160420_20170223_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_050021_20160520_20170324_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_054019_20160820_20170221_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_061017_20160720_20170223_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_063016_20160920_20170221_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_064014_20160420_20170223_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_064017_20160420_20170223_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_064018_20160420_20170223_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_065017_20161020_20170219_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_066012_20160520_20170223_01_T1,95cloud,train
patch_135_7_by_3_LC08_L1TP_066017_20160520_20170223_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_011247_20160620_20170323_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_012046_20170801_20170811_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_019033_20161221_20170218_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_021034_20170731_20170811_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_025035_20161215_20170218_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_026031_20161222_20170218_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_026033_20161222_20170218_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_028040_20170801_20170811_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_029040_20160720_20170222_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_030033_20170815_20170825_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_030034_20170815_20170825_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_032029_20160420_20170223_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_033022_20161020_20170219_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_033026_20161020_20170219_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_033036_20170804_20170812_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_034031_20160520_20170223_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_034034_20160520_20170223_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_035031_20160120_20170224_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_039031_20170814_20170825_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_044027_20160220_20170224_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_044028_20160220_20170224_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_045019_20160720_20170221_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_045020_20160720_20170221_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_045026_20160720_20170221_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_047023_20160920_20170221_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_048027_20160420_20170223_01_T1,95cloud,train
patch_135_7_by_9_LC08_L1TP_049024_20161020_20170319_01_T1,95cloud,train
patch_135_8_by_2_LC08_L1TP_018247_20160520_20170223_01_T1,95cloud,train
patch_136_6_by_16_LC08_L1TP_011002_20160620_20170323_01_T1,95cloud,train
patch_136_6_by_16_LC08_L1TP_013002_20160720_20170323_01_T1,95cloud,train
patch_136_6_by_16_LC08_L1TP_022006_20160820_20170322_01_T1,95cloud,train
patch_136_6_by_16_LC08_L1TP_061009_20160720_20170223_01_T1,95cloud,train
patch_136_6_by_21_LC08_L1TP_028001_20160611_20170324_01_T1,95cloud,train
patch_136_6_by_21_LC08_L1TP_028010_20160611_20170324_01_T1,95cloud,train
patch_136_6_by_21_LC08_L1TP_031001_20160920_20170321_01_T1,95cloud,train
patch_136_6_by_21_LC08_L1TP_044010_20160220_20170224_01_T1,95cloud,train
patch_136_6_by_21_LC08_L1TP_055012_20160421_20170223_01_T1,95cloud,train
patch_136_6_by_21_LC08_L1TP_055014_20160320_20170224_01_T1,95cloud,train
patch_136_6_by_21_LC08_L1TP_059014_20160620_20170221_01_T1,95cloud,train
patch_136_6_by_21_LC08_L1TP_066011_20160520_20170223_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_011247_20160620_20170323_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_012046_20170801_20170811_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_019033_20161221_20170218_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_021034_20170731_20170811_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_025035_20161215_20170218_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_026031_20161222_20170218_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_026033_20161222_20170218_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_028040_20170801_20170811_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_030033_20170815_20170825_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_030034_20170815_20170825_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_032029_20160420_20170223_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_033022_20161020_20170219_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_033026_20161020_20170219_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_033036_20170804_20170812_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_034031_20160520_20170223_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_035031_20160120_20170224_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_039031_20170814_20170825_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_044027_20160220_20170224_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_044028_20160220_20170224_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_045019_20160720_20170221_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_045020_20160720_20170221_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_045026_20160720_20170221_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_047023_20160920_20170221_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_048027_20160420_20170223_01_T1,95cloud,train
patch_136_7_by_10_LC08_L1TP_049024_20161020_20170319_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_002053_20160520_20170324_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_002054_20160520_20170324_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_007054_20170729_20170811_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_016035_20161216_20170218_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_026048_20170803_20170812_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_027037_20161229_20170218_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_027046_20161229_20170218_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_028036_20161220_20170218_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_030038_20161218_20170218_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_030041_20161218_20170218_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_032031_20160420_20170223_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_034047_20160520_20170324_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_035034_20160120_20170224_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_036035_20161228_20170218_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_039033_20170814_20170825_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_039034_20160320_20170224_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_039036_20160320_20170224_01_T1,95cloud,train
patch_136_7_by_16_LC08_L1TP_044030_20160220_20170224_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_006248_20160820_20170322_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_044017_20160220_20170224_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_047011_20160920_20170221_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_047017_20160920_20170221_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_047019_20160920_20170221_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_048016_20160420_20170223_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_048019_20160420_20170223_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_050021_20160520_20170324_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_054019_20160820_20170221_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_061017_20160720_20170223_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_063016_20160920_20170221_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_064014_20160420_20170223_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_064017_20160420_20170223_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_064018_20160420_20170223_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_065017_20161020_20170219_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_066012_20160520_20170223_01_T1,95cloud,train
patch_136_7_by_4_LC08_L1TP_066017_20160520_20170223_01_T1,95cloud,train
patch_136_8_by_3_LC08_L1TP_018247_20160520_20170223_01_T1,95cloud,train
patch_137_6_by_17_LC08_L1TP_011002_20160620_20170323_01_T1,95cloud,train
patch_137_6_by_17_LC08_L1TP_013002_20160720_20170323_01_T1,95cloud,train
patch_137_6_by_17_LC08_L1TP_022006_20160820_20170322_01_T1,95cloud,train
patch_137_6_by_17_LC08_L1TP_061009_20160720_20170223_01_T1,95cloud,train
patch_137_6_by_22_LC08_L1TP_028001_20160611_20170324_01_T1,95cloud,train
patch_137_6_by_22_LC08_L1TP_028010_20160611_20170324_01_T1,95cloud,train
patch_137_6_by_22_LC08_L1TP_031001_20160920_20170321_01_T1,95cloud,train
patch_137_6_by_22_LC08_L1TP_044010_20160220_20170224_01_T1,95cloud,train
patch_137_6_by_22_LC08_L1TP_055012_20160421_20170223_01_T1,95cloud,train
patch_137_6_by_22_LC08_L1TP_055014_20160320_20170224_01_T1,95cloud,train
patch_137_6_by_22_LC08_L1TP_059014_20160620_20170221_01_T1,95cloud,train
patch_137_6_by_22_LC08_L1TP_066011_20160520_20170223_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_011247_20160620_20170323_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_012046_20170801_20170811_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_019033_20161221_20170218_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_021034_20170731_20170811_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_025035_20161215_20170218_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_026031_20161222_20170218_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_026033_20161222_20170218_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_028040_20170801_20170811_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_029040_20160720_20170222_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_030033_20170815_20170825_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_030034_20170815_20170825_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_032029_20160420_20170223_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_033022_20161020_20170219_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_033026_20161020_20170219_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_033036_20170804_20170812_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_034031_20160520_20170223_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_034034_20160520_20170223_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_035031_20160120_20170224_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_039031_20170814_20170825_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_044027_20160220_20170224_01_T1,95cloud,train
patch_137_7_by_11_LC08_L1TP_044028_20160220_20170224_01_T1,95cloud,train
